,Filename,WC,WPS,Sixltr,Dic,Функция,Местоимение,Личноеместоимение,я,мы,онаон,они,вербальные,Наречие,Предлог,Союз,Отрицание,quant,Числительное,Общество,Позитив,Когнитив,Интуиция,Мотивация,Несоответствие,Попытка,Уверенность,Помеха,Включение,Исключение,Перцепция,Видение,Слышание,Чувствование,Пространство,Время,Работа,AllPunc,Period,Comma,Dash,ID,Text,Sex,Truth,Avg_sent,TTR,Avg_word,Hapax,Yules,Posemo,DMsub,DMadd,FWcount,NP,ADVP,ADJP,NUMP,FULLP,Ego,Inten,Perc,Dec,И,В,Не,На,С,Что,По,Но,Как
48,25Л.docx,235,15.67,31.06,85.11,46.38,12.34,10.64,7.23,0.0,2.98,0.85,15.74,2.13,14.89,8.09,3.4,3.4,0.85,7.66,4.26,16.6,2.98,2.98,0.0,2.13,2.13,0.43,4.68,2.13,2.13,0.0,2.13,0.0,12.77,10.21,3.4,15.74,6.81,7.23,0.43,25.0,"Утро было самым обычным. Всем известна студенческая жизнь в общежитии. Будильник поставленный на 6:30 не дал результатов. Я проснулся от громкой музыки соседей, однако встать было не легко  т.к. я очень поздно лег. Сначала я думал пропустить занятия в университете, но спать или заниматься другими делами в таких ужасных условиях не было смысла. Поэтому я встал и , понимая что опаздываю на занятия быстро умылся, взял сумку с тетрадями и вышел из общежития. На остановке я понял, что в спешке забыл свой телефон с любимой музыкой, но возвращаться за ним времени уже не было. Дождавшись автобус, я быстро  запрыгнул в него и занял единственное свободное место. Через пару остановок автобус был набит битком. Возле меня стояли пожилые люди, но сил и желания уступить им место у меня не было , я подумал: ""Как-нибудь в следующий раз уступлю им место, тем более что не только я могу это сделать, в салоне сидело еще таких же около десятка полусонных молодых людей. Доехав до университета я не успевал поесть, пришлось опоздать на  10 минут и зайти в кафе. Когда я пришел на пару, я сказал, что опоздал так как застрял в пробке и пообещал в следующий раз пораньше выходить из общежития. К своим одногруппникам я относился равнодушно, как будто они просто знакомые, с которыми пересекается мой жизненный путь. Поэтому проводить время в университете мне не интересно и свободное время я провожу играя в компьютерные игры, в общежитии. ",муж.,1,17.733333333333334,0.6203007518796992,4.484962406015038,0.8242424242424242,402.93847566574834,2.1459227467811157,4.721030042918455,6.866952789699571,100.85836909871244,11.158798283261802,2.575107296137339,6.866952789699571,0.4291845493562232,21.030042918454935,7.725321888412018,0.4291845493562232,0.0,6.866952789699571,6.866952789699571,10.300429184549357,3.862660944206009,2.575107296137339,9.871244635193133,1.7167381974248928,5.150214592274678,1.2875536480686696,0.8583690987124464
49,25П.docx,164,14.91,30.49,80.49,41.46,13.41,11.59,7.32,0.0,3.05,1.22,14.63,3.05,12.2,8.54,1.83,1.22,0.0,11.59,7.93,14.02,1.22,2.44,0.0,2.44,1.22,0.0,5.49,0.61,4.88,0.61,1.22,2.44,7.93,10.98,3.05,21.34,6.71,11.59,0.61,25.0,"Утро было самым обычным, я рано встал в 6:30, сделал зарядку, умылся и так как времкени на пробежку не хватало и погода еще прохладная, я пораньше решил отправиться в университет. Чтобы успеть перекусить в кафе. Взяв телефон с любимой музыкой я вышел из общежития. дождавшись на остановке автобус, я быстро забежал в него. Свободных мест внутри не было, а когда они появились, пришлось уступить их 2-м пожилым людям. Однако незадолго до конца пути, убедившись, что в салоне автобуа нет пожилых людей я занял одно из посадочных мест. Обидно было,что молодые люди очень редко уступают места старикам, как я иногда говорю:""Каждый живет ради своей собственной выгоды"". Доехав до университета, я, как и запланировал, отправился в ближайшее кафе. Выпив стаканчик горячего чая, я пошел в университет. Там я встретил своих друзей, которых я всегда был рад видеть. Я рад что нашел таких верных и добрых товарищей, которые поддерживают меня в трудные моменты, с ними приятно и легко учитьбся. Следующим шагом был экспенримент.",муж.,0,16.25,0.6615384615384615,4.4051282051282055,0.8527131782945736,438.6755603629589,4.2682926829268295,4.2682926829268295,5.487804878048781,100.0,12.195121951219512,4.878048780487805,9.146341463414634,1.2195121951219512,27.4390243902439,7.926829268292683,0.6097560975609756,0.6097560975609756,6.707317073170732,5.487804878048781,11.585365853658537,3.048780487804878,1.8292682926829267,7.317073170731707,1.8292682926829267,4.878048780487805,0.0,1.8292682926829267
50,26Л.docx,193,12.87,33.68,76.68,44.56,10.88,7.25,2.07,2.07,3.11,2.07,15.03,1.04,10.88,9.84,3.63,4.66,0.0,11.92,5.18,18.65,0.52,2.59,0.52,2.07,3.11,0.0,8.29,3.11,1.55,0.52,0.52,0.52,6.74,9.33,2.07,30.57,10.88,11.4,2.07,26.0,"Вчерашний день был не так уж и плох: приобрел новую гитару, встретился с большинством из своих старых знакомых. Даже смог повидатья с любимой. Это расстояние между нами начинает все сильнее тревожить меня, как она, что с ней? Не достают ли другие ребята? Переживаю, что мы не сможем долго терпеть все это: наши короткие встречи, которые происходят раз в месяц. наши переписки в соцсетях, которые с каждым разом дают все меньше тепла...Начинаем немного срываться по всякого рода мелочам: ревность из-за некоторых пересланных ею мне ""забавных"" сообщений от других, недопонимание контекста печатного текста, такого бездушного. Все эти думы не давали мне покоя...Но в остальном, как говорится-жить можно. Увиделся с друзьями, погулял, купил новую гитару, а также смог сделать все задания по квантовой и статической физике(не совсем сам,интернет помог, да и некоторые одногруппники, но факт, что сделано,и как-то уже не касается никого).С приподнятым настроением я отправился на автовокзал, но при транспортировке немного повредил свою ""красавицу"" шестиструнную- немного  треснул лак на левом боку, но, в принципе, почти незаметно. Корпус цел - а это самое главное. Завтра будет новый день...Новые пары...Новая неделя ожидания поездки домой. Может, и зачет еще сдам?   ",муж.,1,19.916666666666668,0.6778242677824268,4.518828451882845,0.8333333333333334,296.0676726108825,2.0,4.0,3.0,92.5,4.0,3.5000000000000004,10.0,1.0,18.5,2.5,0.0,0.5,10.0,3.0,6.0,7.000000000000001,3.5000000000000004,11.0,1.5,4.5,3.0,1.5
51,26П.docx,223,8.92,28.25,80.27,45.29,8.97,6.28,1.79,0.9,3.59,2.24,9.87,3.14,17.04,8.52,1.35,4.04,1.35,8.97,4.48,19.28,1.35,1.35,0.45,2.69,4.93,0.0,8.52,1.35,4.04,2.69,0.45,0.9,11.66,14.35,1.79,31.39,17.49,9.87,1.79,26.0,"Мой вчерашний день был не особо отличен от предыдущих: проснулся, умылся, позавтракал. Снова вошел в свой ритм. Рабочий ритм студента. Хотя бы в своем родном городе, безусловно куда уж лучше, чем минимально по будильнику во все прочие дни.Первая, вторая, третья пара...Все, как всегда. Помог маме с покупкой газовой плиты. Она уже давно хотела ее приобрести, да все не могла улучить момент. Был по-настоящему весенний теплый день, такой яркий и наполненный уже зеленым цветом от всяких лужаек...Надоела уже эта зима со своей серостью, слякотью и холодом. Весна. Мы прошлись по городу, заглянули по знакомым, поговорили о различных делах, своих родных...Все как и всегда. После этого зашли в магазин по продаже сотовых, где я присмотрел себе новый смартфон взамен украденного, и уже после этого, пошли в магазин, специализирующийся по продаже бытовой техники. Когда со всеми бумагами вопрос был решен, мы отправились домой. Пообедав и дописав конспект по теории вероятности, я немного вздремнул, а после отправился  на автовокзал вместе со своей новой гитарой. Повезло, что довез ее в целости и сохранности. Хоть что-то порадовало, когда приехали в этот не родной для меня город. Скучаю все-таки по дому. Но скоро уже снова вернусь домой...На майские праздники. Хорошо. А пока что следует подготовиться к новой неделе...Хотя...""Завтра.Подумаю об этом "" - и как сказала Скарлетт О.Хара в романе ""Унесенные ветром"". ",муж.,0,14.210526315789476,0.6333333333333333,4.451851851851852,0.8011695906432749,385.4177353715674,2.1929824561403506,3.508771929824561,3.070175438596491,93.42105263157895,5.263157894736842,4.385964912280701,5.263157894736842,0.0,14.912280701754383,2.1929824561403506,0.0,0.0,7.456140350877193,3.070175438596491,11.842105263157894,2.1929824561403506,0.8771929824561403,10.526315789473683,1.3157894736842104,9.210526315789473,1.7543859649122806,1.3157894736842104
52,27Л.docx,253,25.3,23.32,81.82,50.59,13.04,8.7,1.58,5.14,1.98,1.19,11.86,3.56,12.25,11.07,1.58,3.95,0.0,11.86,5.93,21.34,2.77,2.37,1.19,2.37,1.58,0.0,8.3,3.95,1.98,0.0,1.58,0.4,11.46,10.67,0.4,23.32,3.95,16.21,1.58,27.0,"Как прошел мой день рождения. Этот день прошел ну более или менее. В целом он начался хорошо, было много поздравлений, подарков, но вот, как мне хотелось, что бы друзья сделали мне какой нибудь сюрприз, какое нибудь оригинальное поздравление, но увы этого не произошло. Далее было томительное ожидание вечера, уже с мыслями да когда же уже наступит время, чтобы можно было отпраздновать свой день рождения, и вот время настало, подали такси, мы с друзьями, с которыми живем рядом сели в машину и поехали, но по дороге попали в пробку, там долго простояли, но благо водитель, когда мы ему сказали, что очень торопимся, срезал как то путь через дворы, вот мы приехали в кафе. Нас посадили за столик и проинесли меню, подошла официантка, которая нам очень понравилась и внешне и по манере говорить, но потом мы разочаровались в ней, т.к. она не могла нам ничего посоветовать и на очень многие вопросы говорила нам ""не знаю"". Уже пришло время уезжать, но мы решили, что можно пойти погулять, на улице шел несильный снег, мороз был около 5 градусов, в общем все супер, мы гуляли, было здорово, несмотря на то, что впечатления после кафе были не особо, но прогулка все исправила, несмотря на то, что мы немного замерзли нам все понравилось. Вызвав такси мы поехали по домам, дома я уже осознал, что день рождения прошел в целом отлично, и очень хотелось повторить. А друзья разошлись в мнениях: кто-то был просто в восторге, кому-то просто понравилось. Но скажу еще раз, что в целом все было хорошо! ",муж.,1,33.77777777777778,0.5394736842105263,4.098684210526316,0.7682926829268293,864.0690065437241,3.968253968253968,2.7777777777777777,3.571428571428571,111.5079365079365,8.333333333333332,3.571428571428571,8.333333333333332,0.7936507936507936,21.031746031746028,3.968253968253968,1.5873015873015872,0.0,7.936507936507936,3.571428571428571,10.714285714285714,3.1746031746031744,4.761904761904762,5.158730158730158,3.1746031746031744,8.333333333333332,3.1746031746031744,1.5873015873015872
53,27П.docx,323,21.53,21.36,82.97,50.15,14.86,10.53,3.41,2.17,3.1,3.72,17.65,2.79,11.76,8.36,1.86,2.79,0.93,11.46,4.95,18.27,3.41,1.55,2.48,0.62,1.86,0.31,9.29,1.55,1.24,0.0,1.55,0.0,10.53,13.93,1.24,24.77,5.57,14.24,1.24,27.0,"Как я провел свой день рождения. Этого дня я ждал долго, были приглашены мои самые лучшие друзья, я хотел, чтобы этот день прошел право феерично. Итак, этот день настал, меня поздравили самые первые лучшие друзья, они сделали мне сюрприз, которому я был очень рад и не ожидал от них такого, я был счастлив, я на самом деле не ожидал , весь день прошел в ожидании вечера, ведь на него были запланированы большие события, хотелось, что бы друзья запомнили этот день, что бы они вспоминали его с улыбкой на лице. Время шло, телефон  ""разрывался"" от звонков, поздравлений было много и каждый желал чего-то своего, т.е. не было стандартных поздравлений типа :"" и др.благ"" или как обычно говорят ""желаю частья, здоровья,..."",каждое было какое-то особенное, чистое, искреннее, и это доставило мне большое удовольствие. Ну вот наступило время, когда нужно было выезжать праздновать день рождения, машина (такси) уже стояло под домом и мы, с теми друзьями, с которыми живем рядом, сели в такси и поехали в то кафе, где мы обычно отмечали все праздники. Приехали в кафе, стали там уже заказывать. Когда к нам подошел официант он нам сначала не очень понравился, но потом шутками, историями он, ну можно так сказать стал зарабатывать себе чаевые, вообщем официант нам потом понравился, он был ненавязчивый, но в то же время всегда был недалеко от нас. Ну как же в день рождения, немного, не выпить алкоголя, кухня была превосходной и в целом вечер прошел замечательно. Вот сидишь так и не замечаешь как идут часы, на самом деле время именно летело  очень и очень быстро. И вот подошло время расходиться, разъезжаться по домам. И самое большое удовольствие- это когда тебе твои друзья говорят, что день, а точнее вечер прошел на высшем уровне, и спустя месяц-два, они говорят:""а вот помнишь мы были у тебя на дне рождения?"" Я до сих пор помню каждую минуту этого вечера.Этот день удачен, редко когда может все пройти по сценарию.   ",муж.,0,32.333333333333336,0.5283505154639175,4.144329896907217,0.7170731707317073,716.9541939321832,3.6923076923076925,7.384615384615385,5.538461538461538,110.15384615384616,8.923076923076923,4.615384615384616,8.0,0.6153846153846154,22.153846153846157,3.6923076923076925,1.5384615384615385,0.0,12.615384615384615,5.538461538461538,9.230769230769232,3.076923076923077,3.6923076923076925,8.0,1.2307692307692308,4.923076923076923,0.6153846153846154,1.2307692307692308
54,28Л.docx,155,12.92,42.58,70.32,40.65,8.39,7.1,6.45,0.0,0.0,1.94,9.68,0.65,20.0,5.16,0.0,2.58,3.23,6.45,2.58,11.61,1.94,1.94,0.0,0.0,1.29,0.0,7.74,0.65,0.65,0.65,0.0,0.0,11.61,7.1,7.1,16.77,7.74,3.87,3.23,28.0,"Вчерашний день у меня прошел совершенно обычно и непримечательно. Утром я занялся уборкой в доме: помыл полы и протер пыль. После этого я пообедал и занялся выполнением домашнего задания по английскому языку, а именно - подготовкой презентации на физическую тему. Тему выбрал интересную для меня - основные свойства и области применения полупроводников. Презентацию я разделил на 3 части: вступление, основная часть и заключение. Основную часть разбил на четыре получасти: В первой получасти написал об основных свойствах полупроводников, во второй- об их химическом составе, в третьей-об основных принципах работы на молекулярном уровне, в четвертой-об использовании полупроводников в современных электроприборах. После подготовки текста я занялся слайдами для презентации. Туда я поместил основную информацию в кратком виде и несколько изображений с типичными полупроводниковыми приборами. Закончив работу над презентацией я сел играть с другом через интернет. Играли в автомобильные гонки, где я одержал убедительную победу. Затем поужинал и продолжил играть в другую компьютерную игру. После этого я отправился спать.",муж.,1,14.666666666666664,0.6590909090909091,5.494318181818182,0.8017241379310345,325.50535077288936,2.6143790849673203,4.57516339869281,11.76470588235294,92.81045751633987,9.15032679738562,1.3071895424836601,1.9607843137254901,0.6535947712418301,13.071895424836601,6.535947712418301,0.6535947712418301,0.6535947712418301,6.535947712418301,11.76470588235294,9.15032679738562,1.3071895424836601,3.9215686274509802,6.535947712418301,0.0,11.76470588235294,0.0,0.0
55,28П.docx,199,12.44,29.15,75.88,40.2,10.05,8.04,3.02,4.52,0.5,1.51,8.54,1.51,15.58,8.04,0.5,2.01,1.01,18.09,3.52,18.09,0.5,1.01,0.0,4.52,0.5,0.0,11.06,1.51,1.01,0.5,0.0,0.5,9.05,8.54,5.03,16.08,8.04,4.02,3.02,28.0,"Предшествующий эксперименту день я провел довольно насыщенно на мой взгляд. С позднего утра и до 4-х часов дня я с братом и отцом строили теплицу. Мы натягивали на каркас полиэтиленовую пленку и закрепляли путем прибивания поверх нее деревянных дощечек. Затем, с 4-х часов дня до семи часов вечера я с братом играли в футбол. До места игры мы добирались на велосипедах. Народу было много и мы разделились на три команды. Играли матчи по 5 минут или до 2-х забитых мячей, а в конце подсчитывали очки. Наша команда проиграла, одержав победу в 3-х из более чем десяти матчах. Это были довольно обидные поражения, так как мы могли одержать победы во всех матчах, но из-за плохого взаимодействия игроков команды мы проигрывали. Дома после игры я сходил в душ и плотно перекусил. Затем сел играть в компьютерную игру. Играли мы командные матчи, в командах было по 5 человек. И снова нас посетила неудача. Мы проигрывали матч за матчем из-за плохо скоординированных действий игроков. И это было еще обидней, потому что игроки просто не выполняли тех действий, которые предусматривала заранее подготовленная тактика. После игр я выполнил часть домашнего задания по предмету ""Теория вероятностей и математическая статистика"" и отправился спать.    ",муж.,0,13.0,0.6470588235294118,4.719457013574661,0.7972027972027972,308.08352486674164,1.5228426395939088,2.5380710659898478,12.18274111675127,87.30964467005076,4.568527918781726,1.5228426395939088,5.583756345177665,0.5076142131979695,12.18274111675127,4.060913705583756,0.0,0.5076142131979695,6.598984771573605,12.18274111675127,7.614213197969544,1.5228426395939088,4.568527918781726,6.091370558375635,0.5076142131979695,7.614213197969544,0.5076142131979695,0.5076142131979695
56,29Л.docx,234,9.75,25.21,77.78,42.31,14.1,12.39,3.42,5.56,2.14,0.85,8.97,2.14,12.82,7.69,0.85,2.14,0.85,15.38,4.7,18.38,2.14,2.56,0.0,0.85,2.14,0.0,10.26,1.28,2.99,0.0,0.85,2.14,10.26,6.84,0.43,19.66,10.26,8.97,0.0,29.0,"Свой день рождения я провел просто отлично. Сначала мы отправились в лагерь с вином и шашлыками в отличнейшей компании. Был отличный солнечный день, вода была как раз для купания. Распив первые бутылки мы отправились купаться. Анна, ты ее знаешь, почти утонула. Она нас серьезно разволновала. Мы вышли из воды и стали разводить огонь для шашлыка. Трое ребят остались следить за огнем, остальные ушли играть в волейбол. Когда ребята сготовили мясо мы уже изрядно устали и набросились на горячее мясо. Хорошо перекусив мы все вместе, в том числе и Анна пошли снова купаться. В воде каждый развлекался как мог: кто играл в волейбол, кто в догонялки, а мы, я, Паша, Света и Инна поплыли на катамаране вглубь озера. Вода чем дальше, тем холоднее была, наконец девочки замерзли и нам пришлось их согреть. Затем мы вернулись на берег, смеркалось, ребята готовили новую порцию мяса. Мы выпили в очередной раз за мое здоровье. Паша притащил гитару и начал играть. Вскоре Паша сказал, что пальцы болят, гитару взял Еса. Он изрядно выпил готовя шашлык, так, что он тоже вскоре отложил гитару. Ну взял уже я. Ты знаешь как у меня плохо выходило петь под гитару, но там пение мое и не понадобилось, я играл всем знакомые песни, поэтому пели все. Закончив в лагере мы уселись по машинам и поехали на дискотеку. Это было нечто. Мы заняли весь тацпол. Чего мы только не вытворяли. Я вернулся домой под утро.   ",муж.,1,11.2,0.6071428571428571,4.135714285714286,0.7823529411764706,500.34602076124565,3.8461538461538463,4.273504273504273,7.6923076923076925,101.7094017094017,10.256410256410255,2.564102564102564,5.128205128205128,0.0,17.94871794871795,3.418803418803419,0.0,0.0,5.555555555555555,7.6923076923076925,14.102564102564102,1.282051282051282,3.8461538461538463,5.128205128205128,0.8547008547008548,4.273504273504273,0.8547008547008548,1.282051282051282
57,29П.docx,210,9.13,29.52,78.1,45.71,11.43,10.0,3.81,3.81,1.43,0.95,9.05,2.38,16.19,8.57,1.9,2.86,1.43,10.0,2.38,19.05,2.38,1.43,0.0,0.48,1.9,0.95,10.0,0.95,3.81,0.0,3.33,0.48,13.81,8.57,1.9,25.24,10.95,10.95,0.95,29.0,"Мой двадцатый день рождения я провел отлично. В такие приключения я никогда еще не пускался. Мы собрались с ребятами в компании 8 человек. Каждый скинулся, кто сколько мог, в сумме набралось прилично. Мы закупили всего и сняли сауну на всю ночь. Денег осталась добрая половина. Думали, что еще взять и все сошлись на том, что чем больше выпивки, тем лучше. Сауна была шикарная: бильярд, приставка, телек ну и все остальное. Сначала выпили изрядно за меня, покидали меня же и ушли париться. Вася и Коля потеряли сознание, перевели их на диваны. Ну и в общем пили, купались, играли и так до момента, когда я сам отрубился. Ребята решили, что в сауне слишком жарко и заказали лимузин, по городу покататься. Я пришел в себя уже в машине. Нас оказалось 6-ро; Васю и Колю забыли в комнате отдыха. Они перевезли все в машину и мы продолжили отдыхать по пути, под громкую музыку. Я даже не знал куда мы едем. Как оказалось, мы приехали, уже под утро, в Кишинев. Мы прогнали 400 км за ночь. Покружив по Кишиневу, водитель сказал: ""Конгечная"". Оказывается мы заплатили только до Кишинева. Кое-как договорившись с ним, мол, дома заплатим, поехали обратно. Выпивка кончилась, но  у Паши оказалась травка. Ну в общем путь обратно прошел не менее весело.",муж.,0,11.26086956521739,0.6254826254826255,3.992277992277992,0.8518518518518519,545.2674897119341,1.4285714285714286,3.8095238095238098,6.190476190476191,100.47619047619048,9.047619047619047,2.857142857142857,4.761904761904762,0.4761904761904762,17.142857142857142,3.8095238095238098,0.4761904761904762,0.0,5.238095238095238,6.190476190476191,11.428571428571429,1.4285714285714286,2.380952380952381,8.095238095238095,1.4285714285714286,5.238095238095238,1.4285714285714286,0.4761904761904762
58,30Л.docx,233,12.26,23.18,89.7,57.94,21.46,17.6,6.87,2.15,8.15,3.0,17.6,6.87,7.73,11.59,3.43,4.29,0.86,17.6,7.73,18.45,0.86,2.15,0.86,3.86,1.29,0.43,9.44,2.58,2.58,0.86,0.86,0.43,5.58,8.15,1.29,19.74,8.15,11.16,0.43,30.0,"Это было 4 февраля. День рождения моей девушки. Я ее не очень люблю, но я к ней очень привык за это время и не могу ее бросить, но я удивляюсь как можно с ней столько времени проводить. В ней нет ничего особенного, но я все равно с ней. Ну так вот это был обычный день, но мне все равно хотелось сделать ей что-то приятное. Я купил коробку конфет и цветы, погладил самую любимую для нее одежду. Мне очень хотелось ей угодить. Мы сняли хороший загородный домик, пригласили друзей. Я попросил у родителей машину, чтобы отвести ее и ее подружек. Мы купили много еды и алкоголя. Я вел себя как подобает, учтиво, шутил, смеялся. Мы веселилиь всю ночь, песни, танцы, много фотографий, ночью ходили в сауну. Очень хорошо повеселились. Утром сходили на лыжи, жаль первый раз катались. У нас оченгь веселая и дружная   компания, несмотря на то,что мы не так часто общаемся. Все сделали красивые подарки и в самый ответственный момент я вручил ей цветы и конфеты, сказал тост, но мне не очень он понравился, так как я его и не подготовил. Хоть я и не очень помню тот день , но было очень много радостных и положительных эмоций. Моя девушка очень общительная, много фотографий , любит позерство, мне же много в ней из этого не нравится. Они еще долго обсуждали этот день, она сказала, что это был один из лучших дней в ее жизни.  ",муж.,1,13.9,0.5467625899280576,3.892086330935252,0.8026315789473685,692.5207756232687,5.150214592274678,4.721030042918455,5.150214592274678,107.72532188841201,14.163090128755366,2.575107296137339,8.15450643776824,0.4291845493562232,25.321888412017167,8.583690987124463,3.862660944206009,0.0,11.587982832618025,5.150214592274678,6.866952789699571,6.437768240343347,1.2875536480686696,6.008583690987124,1.2875536480686696,4.721030042918455,3.4334763948497855,1.2875536480686696
59,30П.docx,235,11.19,20.43,84.68,53.62,18.72,16.17,5.96,4.68,5.53,2.13,18.72,5.96,10.64,8.94,2.98,2.98,0.0,16.17,6.38,17.45,1.7,2.55,0.43,0.43,0.85,0.43,11.49,1.28,0.85,0.0,0.43,0.43,8.09,9.36,1.28,19.57,8.94,8.94,1.28,30.0,"Это было 4 февраля. Мы праздновали день рождения моей любимой девушки. Я очень сильно люблю ее и старался сделать весь день идеальным. Это было в моем родном городе Липецке. День не предвещал ничего необычного, мы договорились доехать на машине с ее папой до базы отдыха, которую мы сняли. Я спокойно собирался у себя дома. Мне было очень жаль, что из-за меня она перенесла свой день рождения, так как я пересдавал экзамен, прямо в ее день рождения. Я сидел и думал какой сюрприз ей сделать. Но почему-то ничего не лезло в голову. Ближе к вечеру я собрался , потом заехал ее папа на машине, забрал меня, потом ее и еще пару ее подружек. Я очень волновался, так как были очень плохие отзывы о базе отдыха, в которую мы направлялись. И вот мы приехали. Там нас ждали остальные друзья. Очень понравился дом: 2 этажа, теплый, уютный. Я думаю всем понравилось место. Однако, день прошел не очень весело, ничего необычного. На следующий день мы сходили на каток, это единственное, что понравилось за сутки, да и девушке моей тоже. Мы с ней не очень часто общаемся с друзьями, так как живем и учимся в Воронеже, но мы бы с удовольствием с ними и не общались бы, у нас нет общего языка с этими людьми. Хотя все подарки были довольно-таки неплохие. Мне было жаль, что я ничего не смог ей подарить. Но мы потом еще долго вспоминали этот день.",муж.,0,13.142857142857142,0.5217391304347826,3.981884057971015,0.7430555555555556,704.0895061728395,2.575107296137339,3.4334763948497855,3.862660944206009,103.00429184549355,10.72961373390558,3.4334763948497855,9.012875536480687,0.8583690987124464,24.0343347639485,6.008583690987124,3.4334763948497855,0.0,11.158798283261802,3.862660944206009,6.008583690987124,4.721030042918455,3.004291845493562,9.44206008583691,1.2875536480686696,4.291845493562231,1.2875536480686696,1.7167381974248928
60,31Л.docx,146,7.68,23.97,82.88,52.05,13.7,13.01,5.48,1.37,6.16,0.68,18.49,4.11,13.01,10.27,3.42,4.11,0.0,13.01,4.79,25.34,6.16,1.37,2.05,4.11,2.74,2.05,5.48,3.42,2.05,0.68,1.37,0.0,8.22,4.11,0.0,28.08,13.01,13.01,0.68,31.0,"Мне почти 20. Есть много поклонников среди парней. Но я жду, ждала своего идеала. И вот на 8 марта, решилась позвать парня погулять. У меня давно к нему симпатия. Он сразу же согласился. Встретил меня без подарков,не особо хорошо одет, как-то по домашнему. Пошли с ним на прогулку. В парке, оказывается, меня ждал сюрприз. Коробка, очень красиво украшенная шарами. Внутри была корзинка, а в корзинке праздничный ужин. Мы сели на скамейку (или лавочку, не помню). Беседовали, ели сладости. Как удачно вышло, что вечер был темный. Потом разговор зашел об отношениях, он намекнул, что хочет встречаться со мной, причем, чтобы все было очень серьезно. Я как и все девушки, сказала, что подумаю, но потом резко обняла его. Он все понял. С тех пор у нас все замечательно. Он признался, что если бы не позвала его гулять может быть он даже не решился на отношения со мной.",жен.,1,9.789473684210526,0.6451612903225806,3.8763440860215055,0.8333333333333334,588.8888888888888,3.4246575342465753,6.164383561643835,2.054794520547945,102.05479452054796,11.643835616438356,2.73972602739726,5.47945205479452,0.0,19.863013698630137,3.4246575342465753,1.36986301369863,0.0,2.73972602739726,2.054794520547945,8.21917808219178,2.73972602739726,4.10958904109589,10.273972602739725,3.4246575342465753,9.58904109589041,1.36986301369863,2.054794520547945
61,31П.docx,209,8.71,22.49,85.17,51.2,18.66,15.79,4.31,3.35,8.13,1.91,15.79,2.87,12.92,5.26,3.35,2.87,0.48,21.53,2.39,18.66,4.31,2.39,0.48,1.91,1.91,1.44,6.22,1.91,1.91,0.48,1.44,0.0,9.09,5.74,1.91,27.27,10.53,9.09,0.48,31.0,"Немного о себе. Мне почти 20, личной жизни нет, хотя много поклонников. Есть симпатия к парню, мы с ним общаемся, но никаких шагов к сближению он не делает.Общаемся только в основном перепиской в ВК. И вот на праздник я решила позвать его погулять. Написала ему, предложила встретиться. Он отказался, оправдываясь тем, что работает. Мне стало очень обидно. В первый раз в жизни позвала парня погулять, и вот отказ!!!(( Решила ему немного подействовать на нервы, кинула песню (смысл песни, точнее ее напев, был о том, что жизнь может пройти мимо, можно упустить свою судьбу). Намек сразу же был понят. Парень каким-то образом перенес работу на другой день. Мы встретились вечером; он пришел без подарка, ну мне было это неважно. Мы долго гуляли, говорили обо всем; незаметили как прошло много времени. Прогулка затянулась на целую ночь. Потом я предложила парню зайти в кафе, посидеть там. К тому же он был голодный хотелось его накормить, но он отказывался. Взяла моя. Мы зашли в кафе. Я заказала кучу всего, а он сказал что не хочет (оказывается у него не было денег). За нас заплатила я, причем очень дорого все обошлось. После этого он проводил меня домой. С тех пор мы начали встречаться и у нас все хорошо!))) Самый чудесный день. ",жен.,0,11.863636363636365,0.6053639846743295,3.946360153256705,0.7594936708860759,442.6373978529082,2.4271844660194173,5.825242718446602,1.4563106796116505,101.94174757281553,10.679611650485436,1.4563106796116505,4.368932038834951,0.0,16.504854368932037,5.339805825242718,0.9708737864077669,0.0,7.766990291262135,1.4563106796116505,9.223300970873787,4.368932038834951,5.339805825242718,5.339805825242718,1.4563106796116505,6.310679611650485,1.4563106796116505,0.9708737864077669
62,32Л.docx,66,5.5,28.79,71.21,37.88,12.12,10.61,4.55,4.55,1.52,1.52,16.67,3.03,10.61,4.55,0.0,3.03,0.0,7.58,4.55,15.15,0.0,0.0,0.0,0.0,3.03,0.0,13.64,0.0,0.0,0.0,0.0,0.0,6.06,15.15,1.52,24.24,18.18,6.06,0.0,32.0,"День рождения мое выпало на выходной день. Мы с другом уже заранее купили билеты, чтобы пойти в цирк. Этот день был незабываемый. С утра он пришел меня поздравить и преподнес шикарный подарок. Затем мы пошли в цирк. Шоу было прекрасное. Великолепные львы, медведи, акробаты и танцоры. Вечером пришли все остальные друзья. Мы веселились от души. Пели, танцевали. Все меня поздравляли с днем рождения. Было очень круто.",жен.,1,6.833333333333332,0.6707317073170732,4.2926829268292686,0.7818181818181819,671.0743801652892,6.0606060606060606,6.0606060606060606,3.0303030303030303,90.9090909090909,6.0606060606060606,0.0,3.0303030303030303,0.0,9.09090909090909,1.5151515151515151,1.5151515151515151,0.0,6.0606060606060606,3.0303030303030303,13.636363636363635,1.5151515151515151,1.5151515151515151,4.545454545454546,1.5151515151515151,7.575757575757576,0.0,0.0
